Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Collection_time,colony_height_m,colony_width1,colony_width2,concatenated_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,field_host_genus_id,field_host_species_id,FileName_Forward,FileName_Reverse,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,individual_sample_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,parent_colony,Platform,ReleaseDate,create_date,version,Sample Name,sampling_reef_name_detail,sampling_reef_name,SRA Study,status,Substrate,tag_color,tag_number,temperature,Transplant_YN,Transplantation_status,Transplanted_from,transplanted_to,visibility_m,survivorship
SRR12022675,AMPLICON,302,7741770,PRJNA639618,SAMN15241198,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",2760979,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-15,1904-01-01T10:03:00,15,40,20,20161015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.8,coral reef,not applicable,tissue,SRX8554285,Orbicella,faveolata,C647_S185_L001_R1_001.fastq.gz,C647_S185_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E18.Orbi.fav.V2B.20161015.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.VNA.NA.20161015.T.C647,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C647,Varadero_2B,Varadero,SRP267486,NA,coral,NA,NA,30,n,NA,NA,NA,9,NA
SRR12022676,AMPLICON,302,9277742,PRJNA639618,SAMN15241197,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3628316,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-15,1904-01-01T09:55:00,5,20,14,20161015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.2,coral reef,not applicable,tissue,SRX8554284,Siderastrea,siderea,C646_S96_L001_R1_001.fastq.gz,C646_S96_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V2A.20161015.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161015.T.C646,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C646,Varadero_2A,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022677,AMPLICON,302,6913082,PRJNA639618,SAMN15241196,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",2331898,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-15,1904-01-01T09:51:00,80,120,80,20161015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.2,coral reef,not applicable,tissue,SRX8554283,Orbicella,faveolata,C645_S184_L001_R1_001.fastq.gz,C645_S184_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E18.Orbi.fav.V2A.20161015.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.VNA.NA.20161015.T.C645,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C645,Varadero_2A,Varadero,SRP267486,NA,coral,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022678,AMPLICON,302,8921080,PRJNA639618,SAMN15241195,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3517216,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T15:13:00,10,15,20,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4.4,coral reef,not applicable,tissue,SRX8554282,Siderastrea,siderea,C643_S95_L001_R1_001.fastq.gz,C643_S95_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V1C.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161014.T.C643,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C643,Varadero_1C,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022679,AMPLICON,302,8128632,PRJNA639618,SAMN15241194,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",2572669,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T15:03:00,100,150,120,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554281,Orbicella,faveolata,C642_S183_L001_R1_001.fastq.gz,C642_S183_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E18.Orbi.fav.V1C.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.VNA.NA.20161014.T.C642,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C642,Varadero_1C,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022680,AMPLICON,302,21770878,PRJNA639618,SAMN15241158,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",7832831,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554280,Orbicella,faveolata,C604_S79_L001_R1_001.fastq.gz,C604_S79_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V19.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V19.pre.20161014.T.C604,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_16,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C604,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,19,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022681,AMPLICON,302,15139260,PRJNA639618,SAMN15241193,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5940674,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T14:54:00,3,3,3,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4,coral reef,not applicable,tissue,SRX8554279,Siderastrea,siderea,C641_S94_L001_R1_001.fastq.gz,C641_S94_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V1B.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161014.T.C641,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C641,Varadero_1B,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022682,AMPLICON,302,10994914,PRJNA639618,SAMN15241192,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3798658,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T14:42:00,100,170,150,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.7,coral reef,not applicable,tissue,SRX8554278,Orbicella,faveolata,C640_S182_L001_R1_001.fastq.gz,C640_S182_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E18.Orbi.fav.V1B.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.VNA.NA.20161014.T.C640,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C640,Varadero_1B,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022683,AMPLICON,302,15102114,PRJNA639618,SAMN15241191,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5999035,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T14:32:00,2,8,10,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4.5,coral reef,not applicable,tissue,SRX8554277,Siderastrea,siderea,C639_S93_L001_R1_001.fastq.gz,C639_S93_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V1A.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161014.T.C639,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C639,Varadero_1A,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022684,AMPLICON,302,12141608,PRJNA639618,SAMN15241190,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4299924,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T14:25:00,100,210,200,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554276,Orbicella,faveolata,C638_S267_L001_R1_001.fastq.gz,C638_S267_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Orbicella faveolata,E18.Orbi.fav.V1A.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.VNA.NA.20161014.T.C638,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C638,Varadero_1A,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,7,NA
SRR12022685,AMPLICON,302,9234858,PRJNA639618,SAMN15241189,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3649996,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T12:55:00,10,15,15,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554275,Siderastrea,siderea,C636_S139_L001_R1_001.fastq.gz,C636_S139_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V4B.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161014.T.C636,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C636,Varadero_4B,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,10,NA
SRR12022686,AMPLICON,302,9772116,PRJNA639618,SAMN15241276,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3206251,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:45:00,100,130,200,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.7,coral reef,not applicable,tissue,SRX8554274,Orbicella,faveolata,C728_S121_L001_R1_001.fastq.gz,C728_S121_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R2A.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161017.T.C728,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C728,Rosario_2A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022687,AMPLICON,302,20451742,PRJNA639618,SAMN15241275,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",7896013,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:45:00,10,26,18,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.7,coral reef,not applicable,tissue,SRX8554273,Siderastrea,siderea,C727_S27_L001_R1_001.fastq.gz,C727_S27_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R2C.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161017.T.C727,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C727,Rosario_2C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022688,AMPLICON,302,14926954,PRJNA639618,SAMN15241274,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5235721,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:29:00,20,46,30,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.3,coral reef,not applicable,tissue,SRX8554272,Orbicella,faveolata,C726_S120_L001_R1_001.fastq.gz,C726_S120_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R2A.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161017.T.C726,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C726,Rosario_2A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022689,AMPLICON,302,17908902,PRJNA639618,SAMN15241166,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",6601807,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554271,Orbicella,faveolata,C613_S83_L001_R1_001.fastq.gz,C613_S83_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V33.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V33.pre.20161014.T.C613,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_31,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C613,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,33,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022690,AMPLICON,302,13591510,PRJNA639618,SAMN15241273,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5294770,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:29:00,8,36,18,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.3,coral reef,not applicable,tissue,SRX8554270,Siderastrea,siderea,C725_S144_L001_R1_001.fastq.gz,C725_S144_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R2A.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161017.T.C725,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C725,Rosario_2A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022700,AMPLICON,302,18832116,PRJNA639618,SAMN15241165,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",6859374,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554260,Orbicella,faveolata,C611_S82_L001_R1_001.fastq.gz,C611_S82_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V30.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V30.pre.20161014.T.C611,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_26,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C611,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,30,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022701,AMPLICON,302,12144930,PRJNA639618,SAMN15241263,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4227429,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:35:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554259,Orbicella,faveolata,C715_S272_L001_R1_001.fastq.gz,C715_S272_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R55.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R60.pre.20161017.T.C715,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_56,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C715,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,60,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022702,AMPLICON,302,12104160,PRJNA639618,SAMN15241262,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4241899,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:32:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554258,Orbicella,faveolata,C714_S271_L001_R1_001.fastq.gz,C714_S271_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R54.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R59.pre.20161017.T.C714,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_56,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C714,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,59,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022703,AMPLICON,302,12076678,PRJNA639618,SAMN15241261,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4280989,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:29:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554257,Orbicella,faveolata,C713_S270_L001_R1_001.fastq.gz,C713_S270_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R53.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R58.pre.20161017.T.C713,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_56,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C713,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,58,30,y,pretransplantation,Rosario,pretransplantation,35,dead
SRR12022704,AMPLICON,302,12510954,PRJNA639618,SAMN15241260,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4359196,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:26:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554256,Orbicella,faveolata,C712_S115_L001_R1_001.fastq.gz,C712_S115_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R55.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R55.pre.20161017.T.C712,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_51,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C712,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,55,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022705,AMPLICON,302,12449950,PRJNA639618,SAMN15241259,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4300600,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:23:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554255,Orbicella,faveolata,C711_S114_L001_R1_001.fastq.gz,C711_S114_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R54.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R54.pre.20161017.T.C711,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_51,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C711,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,54,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022706,AMPLICON,302,14635524,PRJNA639618,SAMN15241258,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5152574,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:20:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554254,Orbicella,faveolata,C710_S113_L001_R1_001.fastq.gz,C710_S113_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R53.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R53.pre.20161017.T.C710,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_51,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C710,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,53,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022707,AMPLICON,302,14432882,PRJNA639618,SAMN15241257,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5315938,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:17:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554253,Orbicella,faveolata,C709_S142_L001_R1_001.fastq.gz,C709_S142_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R48.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R50.pre.20161017.T.C709,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_46,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C709,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,50,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022708,AMPLICON,302,27382944,PRJNA639618,SAMN15241256,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",9377391,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:14:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554252,Orbicella,faveolata,C708_S26_L001_R1_001.fastq.gz,C708_S26_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R49.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R49.pre.20161017.T.C708,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_46,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C708,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,49,30,y,pretransplantation,Rosario,pretransplantation,35,alive
SRR12022709,AMPLICON,302,28417294,PRJNA639618,SAMN15241255,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",9979832,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:11:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554251,Orbicella,faveolata,C707_S25_L001_R1_001.fastq.gz,C707_S25_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R48.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R48.pre.20161017.T.C707,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_46,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C707,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,48,30,y,pretransplantation,Rosario,pretransplantation,35,dead
